Zone,District,Fiscal Month Number,Fiscal Year,Month Name,Diversion Rate-Total (Total Recycling / Total Waste),Capture Rate-Paper (Total Paper / Max Paper),Capture Rate-MGP (Total MGP / Max MGP),Capture Rate-Total ((Total Recycling - Leaves (Recycling)) / (Max Paper + Max MGP))x100
Brooklyn South,BKS13,1,2018,July,14.4166619284565,39.5503777779565,46.9454881472757,42.7223107769921
Brooklyn South,BKS14,1,2018,July,13.6860355617006,31.8894698981947,49.7633994708254,37.6949368158600
Brooklyn South,BKS15,1,2018,July,20.3798531523001,48.6682097778780,57.2785722207081,52.0939826768307
Brooklyn South,BKS18,1,2018,July,15.0449890419032,33.2029902526493,62.9867351107080,43.7628384062179
Bronx,BX01,1,2018,July,6.6673197147614,17.5643384746601,26.3387355376609,21.3278792740296
Bronx,BX02,1,2018,July,12.6657578866456,29.0340482880847,55.8035287496708,40.5160944243292
Bronx,BX03,1,2018,July,8.8801737143443,22.9087817184640,35.7262955087752,28.4065083143721
Bronx,BX04,1,2018,July,11.2952427527612,26.8143016488890,48.5377690637256,36.1319966805235
Bronx,BX05,1,2018,July,11.3822381709738,25.1792385610370,51.3635298288757,36.4102835868685
Bronx,BX06,1,2018,July,12.1787277159121,33.1791470959114,46.6524318178524,38.9581489336975
Bronx,BX07,1,2018,July,14.2431642947014,32.4541178804782,63.0141297459362,45.5620101560453
Bronx,BX08,1,2018,July,20.0273080591778,40.3741737934297,79.9819203980755,53.2388022268234
Bronx,BX09,1,2018,July,9.9825549620534,22.8455982075385,39.6033460333396,30.4894749743633
Bronx,BX10,1,2018,July,18.9369478060027,42.5573182472308,67.7266129917204,52.5713319886876
Bronx,BX11,1,2018,July,13.9128330280539,33.3034029315917,51.4980702154163,40.5424475711458
Bronx,BX12,1,2018,July,16.4972705534869,32.6020383941062,71.4883295443154,48.0735825071067
Manhattan,MN01,1,2018,July,25.0776916674610,42.2384227709439,61.8791515559839,47.5285808103597
Manhattan,MN02,1,2018,July,23.6056028491326,36.1918642667129,72.1868982453424,45.8869942420390
Manhattan,MN03,1,2018,July,13.0247120915443,38.1246189938577,45.2824277291973,41.1947678617642
Manhattan,MN04,1,2018,July,21.0169727481984,30.1403219210440,69.9204359967879,40.8549492951038
Manhattan,MN05,1,2018,July,17.7786793136099,27.7663658050887,52.9891207854545,34.5600220637725
Manhattan,MN06,1,2018,July,21.5320576062254,31.4736808321141,67.2516819957952,41.1103538172041
Manhattan,MN07,1,2018,July,25.2121531135931,39.6889431602949,71.6653748669488,48.3016773982236
Manhattan,MN08,1,2018,July,24.7645451378198,39.3741513121610,70.0928516258009,47.6481202266131
Manhattan,MN09,1,2018,July,16.7028450134735,52.3537643034475,49.8124826905492,51.2637501447357
Manhattan,MN10,1,2018,July,14.1390372400272,34.9860241194093,57.0432125971228,44.4468597938399
Manhattan,MN11,1,2018,July,10.9759560059446,38.0366352542519,31.2149100619866,35.1106403512589
Manhattan,MN12,1,2018,July,15.0451304118716,41.4318067125781,57.0420385455674,48.1273943374877
Queens East,QE07,1,2018,July,17.2633191257742,45.3641819235301,57.7846639569884,50.3058729411459
Queens East,QE08,1,2018,July,16.1371190238382,28.4372747146542,51.1900602108960,35.1455272181956
Queens East,QE10,1,2018,July,19.9639173880619,36.7143597792367,79.7400787230962,51.9691593657415
Queens East,QE11,1,2018,July,26.2794473862934,54.4164245215198,77.4732825025110,62.5912500962758
Queens East,QE12,1,2018,July,13.9264332273722,33.9658944531107,58.4386913625604,45.7474896706772
Queens East,QE13,1,2018,July,17.4657246601128,32.0803389993528,84.8906423839185,50.8042700343050
Queens East,QE14,1,2018,July,11.7302172432778,29.2963518415789,41.5765641007853,34.1822342455196
Queens West,QW01,1,2018,July,19.2858558593614,48.5875832248681,67.7197082958149,56.1996107094950
Queens West,QW02,1,2018,July,19.4558500000424,49.7958416133319,67.1361839448043,56.6949791597642
Queens West,QW03,1,2018,July,14.1686444870057,31.2366761586512,56.4994710994919,41.2878904756741
Queens West,QW04,1,2018,July,14.9342305877527,34.6250204729500,56.9787939980457,43.5188332526160
Queens West,QW05,1,2018,July,23.7211375885829,44.6616646628984,84.4988623967971,60.5115424436706
Queens West,QW06,1,2018,July,20.5377732640830,30.4576266818206,65.6012493081964,39.9234321417852
Queens West,QW09,1,2018,July,18.0792190086287,40.1430688298912,71.6621078273546,52.6834317142034
Staten Island,SI01,1,2018,July,20.2971551565562,39.6339946914830,78.1832961959021,53.3016772563455
Staten Island,SI02,1,2018,July,19.6246773049141,45.1937754852119,78.3148630968418,56.9368809115674
Staten Island,SI03,1,2018,July,20.3618187733194,45.5597352112028,84.1118737257087,59.2284236400313
Brooklyn North,BKN01,12,2018,June,16.1197155499206,47.1042788685427,49.4507954963379,48.0583482655891
Brooklyn North,BKN02,12,2018,June,20.6503304108464,37.7084535066080,58.7793482877670,43.9354928200647
Brooklyn North,BKN03,12,2018,June,12.5238821039518,34.6285642638700,46.0792404720186,39.2842908060456
Brooklyn North,BKN04,12,2018,June,15.7943686722034,37.2355724257997,67.5054471647758,49.5429904934151
Brooklyn North,BKN05,12,2018,June,10.2705449034406,24.8082514311715,43.0278078924744,32.2161346916545
Brooklyn North,BKN08,12,2018,June,16.7711133532732,46.6800034922353,58.8023890051122,51.6088400920007
Brooklyn North,BKN09,12,2018,June,12.3491592376161,34.1955504667370,43.3088606147139,37.6570901783505
Brooklyn North,BKN16,12,2018,June,9.3698167172428,22.0104171870208,33.2358195192211,26.5745497006477
Brooklyn North,BKN17,12,2018,June,13.6760873668450,30.8730568826892,59.3864015980049,41.7033779669442
Brooklyn South,BKS06,12,2018,June,29.0445128353285,49.4847358688520,80.4092756798142,58.6238031535317
Brooklyn South,BKS07,12,2018,June,21.9631844874076,49.8228755780016,68.7010041868971,56.9934196283591
Brooklyn South,BKS10,12,2018,June,24.1231236431623,57.5758057752331,77.3527001411187,65.0877310919738
Brooklyn South,BKS11,12,2018,June,19.0829121365738,48.1054861804444,62.6539476458967,53.6314779757221
Brooklyn South,BKS12,12,2018,June,15.5790536016509,47.1789946204531,44.0102638594654,45.8906214588366
Brooklyn South,BKS13,12,2018,June,14.5653980305900,42.9662494925430,49.6007079256103,45.8636752966246
Brooklyn South,BKS14,12,2018,June,15.1957743622051,39.9365620772607,53.7929822897761,44.6869598682662
Brooklyn South,BKS15,12,2018,June,19.4430062644937,50.2892729338857,61.4421387843509,54.5255040521972
Brooklyn South,BKS18,12,2018,June,14.9338532400035,40.3246918943323,70.3278342336819,50.9927737728112
Bronx,BX01,12,2018,June,7.3521813176124,21.5178909742072,28.3628606050900,24.5072520255666
Bronx,BX02,12,2018,June,13.4400501173413,36.4475606687313,56.3521086745621,45.1403502298547
Bronx,BX03,12,2018,June,9.3434184921105,27.2686731990126,36.6854898256601,31.3812210070389
Bronx,BX04,12,2018,June,12.1321965726568,31.2181807798102,51.8033064254199,40.2081947843558
Bronx,BX05,12,2018,June,11.6010016273945,28.6315295415406,51.5379437321050,38.6353054675339
Bronx,BX06,12,2018,June,13.2742338337295,36.7636708275029,44.7860078644082,40.2672162297796
Bronx,BX07,12,2018,June,14.8312935610155,36.8840545168152,66.4885511193849,49.8130423518439
Bronx,BX08,12,2018,June,21.3859025751554,47.9249346948967,80.6866201428364,59.1566262714080
Bronx,BX09,12,2018,June,10.2014746272249,23.6852026777164,44.1340154004348,31.9994784827897
Bronx,BX10,12,2018,June,21.1016194840784,40.6005822865489,78.1018199400966,54.8448054353931
Bronx,BX11,12,2018,June,17.2259860634926,36.3288073337530,58.6481567369319,44.8064420287196
Bronx,BX12,12,2018,June,21.5735512648550,35.7579819712282,78.5280023731613,52.0034648620608
Manhattan,MN01,12,2018,June,27.5635631696009,46.7622977387436,75.5922141615746,53.7057932261424
Manhattan,MN02,12,2018,June,26.7473541442118,41.5436124815026,86.0232395843856,52.2562377121977
Manhattan,MN03,12,2018,June,14.5270122290500,45.1239167304205,44.0007320999204,44.6333952863583
Manhattan,MN04,12,2018,June,23.2112107599225,35.4375033245316,77.2569410526817,45.5094394651793
Manhattan,MN05,12,2018,June,20.1855401076337,33.5622745529598,60.7513472520663,40.1105836366205
Manhattan,MN06,12,2018,June,22.5879490479653,34.6387622735562,72.7665891436108,43.8215982531602
Manhattan,MN07,12,2018,June,27.6221190669439,44.2338527937687,82.8700378642500,53.5391234977359
Manhattan,MN08,12,2018,June,26.3949254745571,43.2451500299536,79.8912541436596,52.0711228427904
Manhattan,MN09,12,2018,June,18.1799088736096,59.7758973464303,50.2268367588168,55.6055954551125
Manhattan,MN10,12,2018,June,14.9380268085461,41.3331343823633,55.1608637415756,47.3720326980944
Manhattan,MN11,12,2018,June,11.4371468065580,43.5519998865018,31.7855470725950,38.4133100673601
Manhattan,MN12,12,2018,June,16.0603646368962,46.1141913579661,56.6059274985987,50.6961820856448
Queens East,QE07,12,2018,June,20.9405904593841,49.1238416190784,65.3228477356959,55.2767654251215
Queens East,QE08,12,2018,June,16.8948043030479,28.8743833138467,52.4768430068259,35.8495709330207
Queens East,QE10,12,2018,June,19.4064360734189,42.1286583780232,93.6318172604488,60.4414040812433
Queens East,QE11,12,2018,June,25.5248588088551,63.3492103214941,91.2638411375592,73.2746895858021
Queens East,QE12,12,2018,June,13.6994734159492,36.2661597005649,65.8453405866171,49.8456577546559
Queens East,QE13,12,2018,June,22.9230092637379,38.3501347533201,96.8824028974309,59.1621891052243
Queens East,QE14,12,2018,June,13.9338663763443,32.2140668230646,45.2586820780797,37.1688475772319
Queens West,QW01,12,2018,June,19.7292566492440,51.6510723791413,74.0572798296297,60.1616986628010
Queens West,QW02,12,2018,June,21.2013849596533,51.8135873957020,70.2628892192208,58.8212487039074
Queens West,QW03,12,2018,June,14.2916831078179,32.0011561579600,62.4866197396222,43.5805538851729
Queens West,QW04,12,2018,June,15.2833587385292,37.2774210282684,61.8332214265740,46.6045345412501
Queens West,QW05,12,2018,June,23.3909313281640,47.7282623331501,86.1858484723264,62.3357385928170
Queens West,QW06,12,2018,June,20.3789129392289,30.1333307599536,73.1550720822721,40.4948338025012
Queens West,QW09,12,2018,June,22.3199911515576,42.6518108798866,78.8863228455865,56.4148892853821
Staten Island,SI01,12,2018,June,20.7268184350070,47.7843322173244,82.7954921974276,60.2330923206424
Staten Island,SI02,12,2018,June,19.0508772502117,50.9905612677575,84.8179386120948,63.0184091232237
Staten Island,SI03,12,2018,June,19.7146541561182,53.3142963300549,89.6440309399653,66.2318960620547
Brooklyn North,BKN01,9,2018,March,14.3409574780482,44.7456283383907,43.0689312535753,44.0587142698965
Brooklyn North,BKN02,9,2018,March,20.4812611565725,33.7372021252779,58.2732761728543,40.7057606033096
Brooklyn North,BKN03,9,2018,March,11.8862152523528,34.8050541987804,41.6454128507007,37.6074319413691
Brooklyn North,BKN04,9,2018,March,15.4550201361533,36.2209031941504,67.1669406158657,48.8989645217661
Brooklyn North,BKN05,9,2018,March,10.3349892451153,25.1236630141877,43.6154346725173,32.6994250397341
Brooklyn North,BKN08,9,2018,March,16.8142278358108,46.2595298737818,58.7061127591394,51.3586816323552
Brooklyn North,BKN09,9,2018,March,13.0739180029213,32.4400146798182,43.8586098416538,36.5967138902665
Brooklyn North,BKN16,9,2018,March,9.1467211743068,22.3315742215612,32.7173988810877,26.5864686423553
Brooklyn North,BKN17,9,2018,March,13.9412876487105,27.5320292683910,59.1027028859223,39.0246684450493
Brooklyn South,BKS06,9,2018,March,29.7283064333697,46.0794525757350,81.9822427879181,56.2763036543946
Brooklyn South,BKS07,9,2018,March,23.3343253121616,42.0832066319707,70.2772391001195,52.3466506755432
Brooklyn South,BKS10,9,2018,March,24.2443874368442,52.4176248994112,79.0440180862954,62.1104028610055
Brooklyn South,BKS11,9,2018,March,19.7940027594514,43.7713326012012,63.8831900001117,51.0926309383305
Brooklyn South,BKS12,9,2018,March,15.5388616085587,48.5145151664551,47.0027065571433,47.8951530813106
Brooklyn South,BKS13,9,2018,March,14.5333334229870,42.3036360134137,47.3248123391860,44.5633499865091
Brooklyn South,BKS14,9,2018,March,16.1356924930353,34.5479561321084,53.5833105868632,40.5015742655688
Brooklyn South,BKS15,9,2018,March,20.0632308971183,46.4780492919543,62.5744863948404,52.3376183937843
Brooklyn South,BKS18,9,2018,March,15.8738095466164,30.8796239239116,62.8053583250356,41.0825406099414
Bronx,BX01,9,2018,March,7.0766668923962,20.9384167149810,24.6319081409982,22.6006236647829
Bronx,BX02,9,2018,March,12.9053912733242,33.6348957594493,51.1999476411452,41.5398149656295
Bronx,BX03,9,2018,March,9.8557788054262,27.6942038208975,36.6479885360504,31.7237361695365
Bronx,BX04,9,2018,March,11.8682124779807,29.8691014694987,48.0456367082210,38.0492106703214
Bronx,BX05,9,2018,March,11.2915980139957,27.3296219659328,46.9715645596884,36.1692183589198
Bronx,BX06,9,2018,March,14.0845556102226,36.8443798928982,43.4661120842030,39.8244028572354
Bronx,BX07,9,2018,March,14.3312082206708,35.4430228311204,59.1882054202714,46.1292280964085
Bronx,BX08,9,2018,March,20.9157041497661,38.8523598640948,79.6356633180405,51.6080043971641
Bronx,BX09,9,2018,March,10.0214834869959,23.9691744483419,42.8577675241723,31.7075074098252
Bronx,BX10,9,2018,March,19.6442123377549,40.7227213991183,67.3276467862008,50.4076844600859
Bronx,BX11,9,2018,March,16.3112715754466,33.0868517439069,55.6918156212731,41.3157130153276
Bronx,BX12,9,2018,March,20.0218855244530,33.3720020238914,74.3531064787630,48.2903104599600
Manhattan,MN01,9,2018,March,27.0032801639968,44.2805273098574,69.1058765618351,50.6689321223878
Manhattan,MN02,9,2018,March,26.2628357912852,38.4124704348756,79.2302483354958,48.9162698429080
Manhattan,MN03,9,2018,March,14.8160620484144,43.9479619267092,42.0681660183138,43.1019846486427
Manhattan,MN04,9,2018,March,22.8655264417355,33.1751675546360,71.9198814738210,43.1454972506711
Manhattan,MN05,9,2018,March,20.3433060600871,32.1751717974915,58.1535234117249,38.8602832450477
Manhattan,MN06,9,2018,March,23.2650670963912,34.4624045298239,69.4330060433167,43.4615270291009
Manhattan,MN07,9,2018,March,27.2659996890200,42.0087816558880,74.8906804933001,50.4704100763352
Manhattan,MN08,9,2018,March,26.7483901241840,42.4894561300381,74.6322787432266,50.7608951573883
Manhattan,MN09,9,2018,March,18.2781678827165,54.7593659934079,47.5049759696519,51.4946237419108
Manhattan,MN10,9,2018,March,14.9603384257443,38.7746245926507,51.4249261953507,44.4677254600249
Manhattan,MN11,9,2018,March,10.9202886844500,39.6529151754839,29.6476450857509,35.1501757456181
Manhattan,MN12,9,2018,March,16.4911273428669,44.7901698527410,55.6426870863663,49.6742016502721
Queens East,QE07,9,2018,March,21.6264247078979,46.8301247927459,65.6804089932021,53.6921739627390
Queens East,QE08,9,2018,March,17.5909515058569,28.1957363420874,52.6712553519699,35.1470964158230
Queens East,QE10,9,2018,March,20.5151139124402,34.5593367345498,81.2421872272534,49.4783744067629
Queens East,QE11,9,2018,March,26.4296212102905,49.9427792196107,82.2389677744870,60.2640866940633
Queens East,QE12,9,2018,March,14.6778380045611,33.7188364468535,66.4208149679539,47.4096653160314
Queens East,QE13,9,2018,March,18.6030925725823,31.6522567623401,83.2628546331006,48.1461179081941
Queens East,QE14,9,2018,March,13.4372306864511,31.0292505928889,39.1890724285610,33.9996619702097
Queens West,QW01,9,2018,March,19.9472267972412,45.5740110933849,73.7656570790414,55.8365863882409
Queens West,QW02,9,2018,March,22.0817193894345,49.1019341477248,71.6232419445938,57.3003421839774
Queens West,QW03,9,2018,March,15.0182365101297,30.8940359409486,61.5104043332885,42.0392803882327
Queens West,QW04,9,2018,March,15.4890240419414,32.1824193535525,62.8796943402016,43.3571161434338
Queens West,QW05,9,2018,March,24.6528170998664,46.1441663479317,86.0087842718683,60.6560413641409
Queens West,QW06,9,2018,March,21.5960468483668,31.1236567475414,70.4874613659663,41.2532994893780
Queens West,QW09,9,2018,March,23.1601529535830,40.4065602345501,75.3892819870174,53.1412837120779
Staten Island,SI01,9,2018,March,19.3093060129321,37.3090808047360,68.3180523756902,47.2190158271476
Staten Island,SI02,9,2018,March,20.2395469833055,42.1755652152880,66.5392478954033,49.9617799794292
Staten Island,SI03,9,2018,March,21.3337179818499,45.2289228015422,73.1372922802088,54.1479586193602
Brooklyn North,BKN01,11,2018,May,15.3555385735745,45.8779627053911,46.3351774409217,46.0638614890951
Brooklyn North,BKN02,11,2018,May,19.7734479760979,34.0813012983953,56.8284840718132,40.8037306433093
Brooklyn North,BKN03,11,2018,May,11.8406988774339,32.7487020492232,43.5522566147725,37.1413156229854
Brooklyn North,BKN04,11,2018,May,14.4134533809777,31.7907217375908,64.7986499988019,45.2114040549014
Brooklyn North,BKN05,11,2018,May,9.3808053797685,21.9168590127006,40.3835976348909,29.4252439838491
Brooklyn North,BKN08,11,2018,May,15.4151686193341,41.8024907546187,54.1729881733457,46.8322070897376
Brooklyn North,BKN09,11,2018,May,12.4815874557960,33.8830442772177,44.8822551780476,38.0609121113424
Brooklyn North,BKN16,11,2018,May,9.2215169008051,20.6394849670732,34.2404585179116,26.1695001739485
Brooklyn North,BKN17,11,2018,May,12.7913762663612,27.2981397005347,58.1206819597941,39.0055711728407
